Date & Time,Flow (cfs),Location,Year
11/24/1971,898,"Rio Grande Below Cochiti Dam, NM",1971
11/25/1971,919,"Rio Grande Below Cochiti Dam, NM",1971
11/26/1971,918,"Rio Grande Below Cochiti Dam, NM",1971
11/27/1971,917,"Rio Grande Below Cochiti Dam, NM",1971
11/28/1971,898,"Rio Grande Below Cochiti Dam, NM",1971
11/29/1971,890,"Rio Grande Below Cochiti Dam, NM",1971
11/30/1971,880,"Rio Grande Below Cochiti Dam, NM",1971
12/1/1971,878,"Rio Grande Below Cochiti Dam, NM",1971
12/2/1971,837,"Rio Grande Below Cochiti Dam, NM",1971
12/3/1971,835,"Rio Grande Below Cochiti Dam, NM",1971
12/4/1971,759,"Rio Grande Below Cochiti Dam, NM",1971
12/5/1971,732,"Rio Grande Below Cochiti Dam, NM",1971
12/6/1971,689,"Rio Grande Below Cochiti Dam, NM",1971
12/7/1971,689,"Rio Grande Below Cochiti Dam, NM",1971
12/8/1971,665,"Rio Grande Below Cochiti Dam, NM",1971
12/9/1971,715,"Rio Grande Below Cochiti Dam, NM",1971
12/10/1971,640,"Rio Grande Below Cochiti Dam, NM",1971
12/11/1971,648,"Rio Grande Below Cochiti Dam, NM",1971
12/12/1971,689,"Rio Grande Below Cochiti Dam, NM",1971
12/13/1971,698,"Rio Grande Below Cochiti Dam, NM",1971
12/14/1971,724,"Rio Grande Below Cochiti Dam, NM",1971
12/15/1971,681,"Rio Grande Below Cochiti Dam, NM",1971
12/16/1971,706,"Rio Grande Below Cochiti Dam, NM",1971
12/17/1971,632,"Rio Grande Below Cochiti Dam, NM",1971
12/18/1971,657,"Rio Grande Below Cochiti Dam, NM",1971
12/19/1971,648,"Rio Grande Below Cochiti Dam, NM",1971
12/20/1971,732,"Rio Grande Below Cochiti Dam, NM",1971
12/21/1971,698,"Rio Grande Below Cochiti Dam, NM",1971
12/22/1971,706,"Rio Grande Below Cochiti Dam, NM",1971
12/23/1971,741,"Rio Grande Below Cochiti Dam, NM",1971
12/24/1971,750,"Rio Grande Below Cochiti Dam, NM",1971
12/25/1971,750,"Rio Grande Below Cochiti Dam, NM",1971
12/26/1971,814,"Rio Grande Below Cochiti Dam, NM",1971
12/27/1971,950,"Rio Grande Below Cochiti Dam, NM",1971
12/28/1971,970,"Rio Grande Below Cochiti Dam, NM",1971
12/29/1971,950,"Rio Grande Below Cochiti Dam, NM",1971
12/30/1971,890,"Rio Grande Below Cochiti Dam, NM",1971
12/31/1971,804,"Rio Grande Below Cochiti Dam, NM",1971
1/1/1972,724,"Rio Grande Below Cochiti Dam, NM",1972
1/2/1972,759,"Rio Grande Below Cochiti Dam, NM",1972
1/3/1972,759,"Rio Grande Below Cochiti Dam, NM",1972
1/4/1972,750,"Rio Grande Below Cochiti Dam, NM",1972
1/5/1972,570,"Rio Grande Below Cochiti Dam, NM",1972
1/6/1972,526,"Rio Grande Below Cochiti Dam, NM",1972
1/7/1972,643,"Rio Grande Below Cochiti Dam, NM",1972
1/8/1972,715,"Rio Grande Below Cochiti Dam, NM",1972
1/9/1972,665,"Rio Grande Below Cochiti Dam, NM",1972
1/10/1972,657,"Rio Grande Below Cochiti Dam, NM",1972
1/11/1972,732,"Rio Grande Below Cochiti Dam, NM",1972
1/12/1972,715,"Rio Grande Below Cochiti Dam, NM",1972
1/13/1972,750,"Rio Grande Below Cochiti Dam, NM",1972
1/14/1972,724,"Rio Grande Below Cochiti Dam, NM",1972
1/15/1972,706,"Rio Grande Below Cochiti Dam, NM",1972
1/16/1972,705,"Rio Grande Below Cochiti Dam, NM",1972
1/17/1972,712,"Rio Grande Below Cochiti Dam, NM",1972
1/18/1972,729,"Rio Grande Below Cochiti Dam, NM",1972
1/19/1972,664,"Rio Grande Below Cochiti Dam, NM",1972
1/20/1972,689,"Rio Grande Below Cochiti Dam, NM",1972
1/21/1972,716,"Rio Grande Below Cochiti Dam, NM",1972
1/22/1972,695,"Rio Grande Below Cochiti Dam, NM",1972
1/23/1972,682,"Rio Grande Below Cochiti Dam, NM",1972
1/24/1972,705,"Rio Grande Below Cochiti Dam, NM",1972
1/25/1972,702,"Rio Grande Below Cochiti Dam, NM",1972
1/26/1972,692,"Rio Grande Below Cochiti Dam, NM",1972
1/27/1972,665,"Rio Grande Below Cochiti Dam, NM",1972
1/28/1972,728,"Rio Grande Below Cochiti Dam, NM",1972
1/29/1972,657,"Rio Grande Below Cochiti Dam, NM",1972
1/30/1972,681,"Rio Grande Below Cochiti Dam, NM",1972
1/31/1972,699,"Rio Grande Below Cochiti Dam, NM",1972
2/1/1972,663,"Rio Grande Below Cochiti Dam, NM",1972
2/2/1972,656,"Rio Grande Below Cochiti Dam, NM",1972
2/3/1972,650,"Rio Grande Below Cochiti Dam, NM",1972
2/4/1972,712,"Rio Grande Below Cochiti Dam, NM",1972
2/5/1972,630,"Rio Grande Below Cochiti Dam, NM",1972
2/6/1972,635,"Rio Grande Below Cochiti Dam, NM",1972
2/7/1972,655,"Rio Grande Below Cochiti Dam, NM",1972
2/8/1972,657,"Rio Grande Below Cochiti Dam, NM",1972
2/9/1972,659,"Rio Grande Below Cochiti Dam, NM",1972
2/10/1972,696,"Rio Grande Below Cochiti Dam, NM",1972
2/11/1972,648,"Rio Grande Below Cochiti Dam, NM",1972
2/12/1972,693,"Rio Grande Below Cochiti Dam, NM",1972
2/13/1972,648,"Rio Grande Below Cochiti Dam, NM",1972
2/14/1972,676,"Rio Grande Below Cochiti Dam, NM",1972
2/15/1972,699,"Rio Grande Below Cochiti Dam, NM",1972
2/16/1972,725,"Rio Grande Below Cochiti Dam, NM",1972
2/17/1972,747,"Rio Grande Below Cochiti Dam, NM",1972
2/18/1972,770,"Rio Grande Below Cochiti Dam, NM",1972
2/19/1972,835,"Rio Grande Below Cochiti Dam, NM",1972
2/20/1972,948,"Rio Grande Below Cochiti Dam, NM",1972
2/21/1972,968,"Rio Grande Below Cochiti Dam, NM",1972
2/22/1972,1030,"Rio Grande Below Cochiti Dam, NM",1972
2/23/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
2/24/1972,1490,"Rio Grande Below Cochiti Dam, NM",1972
2/25/1972,1730,"Rio Grande Below Cochiti Dam, NM",1972
2/26/1972,1180,"Rio Grande Below Cochiti Dam, NM",1972
2/27/1972,1120,"Rio Grande Below Cochiti Dam, NM",1972
2/28/1972,977,"Rio Grande Below Cochiti Dam, NM",1972
2/29/1972,906,"Rio Grande Below Cochiti Dam, NM",1972
3/1/1972,1040,"Rio Grande Below Cochiti Dam, NM",1972
3/2/1972,1210,"Rio Grande Below Cochiti Dam, NM",1972
3/3/1972,1240,"Rio Grande Below Cochiti Dam, NM",1972
3/4/1972,1250,"Rio Grande Below Cochiti Dam, NM",1972
3/5/1972,1190,"Rio Grande Below Cochiti Dam, NM",1972
3/6/1972,1040,"Rio Grande Below Cochiti Dam, NM",1972
3/7/1972,998,"Rio Grande Below Cochiti Dam, NM",1972
3/8/1972,1080,"Rio Grande Below Cochiti Dam, NM",1972
3/9/1972,1150,"Rio Grande Below Cochiti Dam, NM",1972
3/10/1972,1170,"Rio Grande Below Cochiti Dam, NM",1972
3/11/1972,1270,"Rio Grande Below Cochiti Dam, NM",1972
3/12/1972,1350,"Rio Grande Below Cochiti Dam, NM",1972
3/13/1972,1380,"Rio Grande Below Cochiti Dam, NM",1972
3/14/1972,1430,"Rio Grande Below Cochiti Dam, NM",1972
3/15/1972,1430,"Rio Grande Below Cochiti Dam, NM",1972
3/16/1972,1490,"Rio Grande Below Cochiti Dam, NM",1972
3/17/1972,1520,"Rio Grande Below Cochiti Dam, NM",1972
3/18/1972,1430,"Rio Grande Below Cochiti Dam, NM",1972
3/19/1972,1550,"Rio Grande Below Cochiti Dam, NM",1972
3/20/1972,1460,"Rio Grande Below Cochiti Dam, NM",1972
3/21/1972,1320,"Rio Grande Below Cochiti Dam, NM",1972
3/22/1972,1160,"Rio Grande Below Cochiti Dam, NM",1972
3/23/1972,1070,"Rio Grande Below Cochiti Dam, NM",1972
3/24/1972,1030,"Rio Grande Below Cochiti Dam, NM",1972
3/25/1972,1000,"Rio Grande Below Cochiti Dam, NM",1972
3/26/1972,1010,"Rio Grande Below Cochiti Dam, NM",1972
3/27/1972,867,"Rio Grande Below Cochiti Dam, NM",1972
3/28/1972,795,"Rio Grande Below Cochiti Dam, NM",1972
3/29/1972,741,"Rio Grande Below Cochiti Dam, NM",1972
3/30/1972,665,"Rio Grande Below Cochiti Dam, NM",1972
3/31/1972,632,"Rio Grande Below Cochiti Dam, NM",1972
4/1/1972,586,"Rio Grande Below Cochiti Dam, NM",1972
4/2/1972,586,"Rio Grande Below Cochiti Dam, NM",1972
4/3/1972,600,"Rio Grande Below Cochiti Dam, NM",1972
4/4/1972,586,"Rio Grande Below Cochiti Dam, NM",1972
4/5/1972,548,"Rio Grande Below Cochiti Dam, NM",1972
4/6/1972,533,"Rio Grande Below Cochiti Dam, NM",1972
4/7/1972,624,"Rio Grande Below Cochiti Dam, NM",1972
4/8/1972,767,"Rio Grande Below Cochiti Dam, NM",1972
4/9/1972,795,"Rio Grande Below Cochiti Dam, NM",1972
4/10/1972,804,"Rio Grande Below Cochiti Dam, NM",1972
4/11/1972,823,"Rio Grande Below Cochiti Dam, NM",1972
4/12/1972,832,"Rio Grande Below Cochiti Dam, NM",1972
4/13/1972,823,"Rio Grande Below Cochiti Dam, NM",1972
4/14/1972,870,"Rio Grande Below Cochiti Dam, NM",1972
4/15/1972,724,"Rio Grande Below Cochiti Dam, NM",1972
4/16/1972,795,"Rio Grande Below Cochiti Dam, NM",1972
4/17/1972,724,"Rio Grande Below Cochiti Dam, NM",1972
4/18/1972,632,"Rio Grande Below Cochiti Dam, NM",1972
4/19/1972,548,"Rio Grande Below Cochiti Dam, NM",1972
4/20/1972,540,"Rio Grande Below Cochiti Dam, NM",1972
4/21/1972,563,"Rio Grande Below Cochiti Dam, NM",1972
4/22/1972,578,"Rio Grande Below Cochiti Dam, NM",1972
4/23/1972,578,"Rio Grande Below Cochiti Dam, NM",1972
4/24/1972,540,"Rio Grande Below Cochiti Dam, NM",1972
4/25/1972,498,"Rio Grande Below Cochiti Dam, NM",1972
4/26/1972,471,"Rio Grande Below Cochiti Dam, NM",1972
4/27/1972,464,"Rio Grande Below Cochiti Dam, NM",1972
4/28/1972,478,"Rio Grande Below Cochiti Dam, NM",1972
4/29/1972,506,"Rio Grande Below Cochiti Dam, NM",1972
4/30/1972,533,"Rio Grande Below Cochiti Dam, NM",1972
5/1/1972,487,"Rio Grande Below Cochiti Dam, NM",1972
5/2/1972,418,"Rio Grande Below Cochiti Dam, NM",1972
5/3/1972,360,"Rio Grande Below Cochiti Dam, NM",1972
5/4/1972,288,"Rio Grande Below Cochiti Dam, NM",1972
5/5/1972,294,"Rio Grande Below Cochiti Dam, NM",1972
5/6/1972,287,"Rio Grande Below Cochiti Dam, NM",1972
5/7/1972,346,"Rio Grande Below Cochiti Dam, NM",1972
5/8/1972,401,"Rio Grande Below Cochiti Dam, NM",1972
5/9/1972,349,"Rio Grande Below Cochiti Dam, NM",1972
5/10/1972,397,"Rio Grande Below Cochiti Dam, NM",1972
5/11/1972,373,"Rio Grande Below Cochiti Dam, NM",1972
5/12/1972,323,"Rio Grande Below Cochiti Dam, NM",1972
5/13/1972,336,"Rio Grande Below Cochiti Dam, NM",1972
5/14/1972,302,"Rio Grande Below Cochiti Dam, NM",1972
5/15/1972,285,"Rio Grande Below Cochiti Dam, NM",1972
5/16/1972,262,"Rio Grande Below Cochiti Dam, NM",1972
5/17/1972,242,"Rio Grande Below Cochiti Dam, NM",1972
5/18/1972,197,"Rio Grande Below Cochiti Dam, NM",1972
5/19/1972,213,"Rio Grande Below Cochiti Dam, NM",1972
5/20/1972,314,"Rio Grande Below Cochiti Dam, NM",1972
5/21/1972,281,"Rio Grande Below Cochiti Dam, NM",1972
5/22/1972,218,"Rio Grande Below Cochiti Dam, NM",1972
5/23/1972,280,"Rio Grande Below Cochiti Dam, NM",1972
5/24/1972,365,"Rio Grande Below Cochiti Dam, NM",1972
5/25/1972,501,"Rio Grande Below Cochiti Dam, NM",1972
5/26/1972,400,"Rio Grande Below Cochiti Dam, NM",1972
5/27/1972,445,"Rio Grande Below Cochiti Dam, NM",1972
5/28/1972,463,"Rio Grande Below Cochiti Dam, NM",1972
5/29/1972,449,"Rio Grande Below Cochiti Dam, NM",1972
5/30/1972,535,"Rio Grande Below Cochiti Dam, NM",1972
5/31/1972,541,"Rio Grande Below Cochiti Dam, NM",1972
6/1/1972,519,"Rio Grande Below Cochiti Dam, NM",1972
6/2/1972,455,"Rio Grande Below Cochiti Dam, NM",1972
6/3/1972,403,"Rio Grande Below Cochiti Dam, NM",1972
6/4/1972,421,"Rio Grande Below Cochiti Dam, NM",1972
6/5/1972,339,"Rio Grande Below Cochiti Dam, NM",1972
6/6/1972,256,"Rio Grande Below Cochiti Dam, NM",1972
6/7/1972,263,"Rio Grande Below Cochiti Dam, NM",1972
6/8/1972,348,"Rio Grande Below Cochiti Dam, NM",1972
6/9/1972,390,"Rio Grande Below Cochiti Dam, NM",1972
6/10/1972,424,"Rio Grande Below Cochiti Dam, NM",1972
6/11/1972,445,"Rio Grande Below Cochiti Dam, NM",1972
6/12/1972,487,"Rio Grande Below Cochiti Dam, NM",1972
6/13/1972,545,"Rio Grande Below Cochiti Dam, NM",1972
6/14/1972,547,"Rio Grande Below Cochiti Dam, NM",1972
6/15/1972,448,"Rio Grande Below Cochiti Dam, NM",1972
6/16/1972,631,"Rio Grande Below Cochiti Dam, NM",1972
6/17/1972,436,"Rio Grande Below Cochiti Dam, NM",1972
6/18/1972,304,"Rio Grande Below Cochiti Dam, NM",1972
6/19/1972,312,"Rio Grande Below Cochiti Dam, NM",1972
6/20/1972,265,"Rio Grande Below Cochiti Dam, NM",1972
6/21/1972,232,"Rio Grande Below Cochiti Dam, NM",1972
6/22/1972,266,"Rio Grande Below Cochiti Dam, NM",1972
6/23/1972,317,"Rio Grande Below Cochiti Dam, NM",1972
6/24/1972,451,"Rio Grande Below Cochiti Dam, NM",1972
6/25/1972,442,"Rio Grande Below Cochiti Dam, NM",1972
6/26/1972,427,"Rio Grande Below Cochiti Dam, NM",1972
6/27/1972,377,"Rio Grande Below Cochiti Dam, NM",1972
6/28/1972,352,"Rio Grande Below Cochiti Dam, NM",1972
6/29/1972,339,"Rio Grande Below Cochiti Dam, NM",1972
6/30/1972,308,"Rio Grande Below Cochiti Dam, NM",1972
7/1/1972,310,"Rio Grande Below Cochiti Dam, NM",1972
7/2/1972,302,"Rio Grande Below Cochiti Dam, NM",1972
7/3/1972,169,"Rio Grande Below Cochiti Dam, NM",1972
7/4/1972,133,"Rio Grande Below Cochiti Dam, NM",1972
7/5/1972,150,"Rio Grande Below Cochiti Dam, NM",1972
7/6/1972,307,"Rio Grande Below Cochiti Dam, NM",1972
7/7/1972,242,"Rio Grande Below Cochiti Dam, NM",1972
7/8/1972,206,"Rio Grande Below Cochiti Dam, NM",1972
7/9/1972,178,"Rio Grande Below Cochiti Dam, NM",1972
7/10/1972,163,"Rio Grande Below Cochiti Dam, NM",1972
7/11/1972,145,"Rio Grande Below Cochiti Dam, NM",1972
7/12/1972,155,"Rio Grande Below Cochiti Dam, NM",1972
7/13/1972,164,"Rio Grande Below Cochiti Dam, NM",1972
7/14/1972,182,"Rio Grande Below Cochiti Dam, NM",1972
7/15/1972,344,"Rio Grande Below Cochiti Dam, NM",1972
7/16/1972,772,"Rio Grande Below Cochiti Dam, NM",1972
7/17/1972,625,"Rio Grande Below Cochiti Dam, NM",1972
7/18/1972,232,"Rio Grande Below Cochiti Dam, NM",1972
7/19/1972,143,"Rio Grande Below Cochiti Dam, NM",1972
7/20/1972,173,"Rio Grande Below Cochiti Dam, NM",1972
7/21/1972,277,"Rio Grande Below Cochiti Dam, NM",1972
7/22/1972,460,"Rio Grande Below Cochiti Dam, NM",1972
7/23/1972,324,"Rio Grande Below Cochiti Dam, NM",1972
7/24/1972,345,"Rio Grande Below Cochiti Dam, NM",1972
7/25/1972,326,"Rio Grande Below Cochiti Dam, NM",1972
7/26/1972,417,"Rio Grande Below Cochiti Dam, NM",1972
7/27/1972,450,"Rio Grande Below Cochiti Dam, NM",1972
7/28/1972,432,"Rio Grande Below Cochiti Dam, NM",1972
7/29/1972,386,"Rio Grande Below Cochiti Dam, NM",1972
7/30/1972,311,"Rio Grande Below Cochiti Dam, NM",1972
7/31/1972,262,"Rio Grande Below Cochiti Dam, NM",1972
8/1/1972,267,"Rio Grande Below Cochiti Dam, NM",1972
8/2/1972,276,"Rio Grande Below Cochiti Dam, NM",1972
8/3/1972,308,"Rio Grande Below Cochiti Dam, NM",1972
8/4/1972,374,"Rio Grande Below Cochiti Dam, NM",1972
8/5/1972,574,"Rio Grande Below Cochiti Dam, NM",1972
8/6/1972,352,"Rio Grande Below Cochiti Dam, NM",1972
8/7/1972,265,"Rio Grande Below Cochiti Dam, NM",1972
8/8/1972,334,"Rio Grande Below Cochiti Dam, NM",1972
8/9/1972,308,"Rio Grande Below Cochiti Dam, NM",1972
8/10/1972,269,"Rio Grande Below Cochiti Dam, NM",1972
8/11/1972,241,"Rio Grande Below Cochiti Dam, NM",1972
8/12/1972,190,"Rio Grande Below Cochiti Dam, NM",1972
8/13/1972,152,"Rio Grande Below Cochiti Dam, NM",1972
8/14/1972,145,"Rio Grande Below Cochiti Dam, NM",1972
8/15/1972,134,"Rio Grande Below Cochiti Dam, NM",1972
8/16/1972,143,"Rio Grande Below Cochiti Dam, NM",1972
8/17/1972,171,"Rio Grande Below Cochiti Dam, NM",1972
8/18/1972,174,"Rio Grande Below Cochiti Dam, NM",1972
8/19/1972,242,"Rio Grande Below Cochiti Dam, NM",1972
8/20/1972,414,"Rio Grande Below Cochiti Dam, NM",1972
8/21/1972,212,"Rio Grande Below Cochiti Dam, NM",1972
8/22/1972,185,"Rio Grande Below Cochiti Dam, NM",1972
8/23/1972,171,"Rio Grande Below Cochiti Dam, NM",1972
8/24/1972,166,"Rio Grande Below Cochiti Dam, NM",1972
8/25/1972,167,"Rio Grande Below Cochiti Dam, NM",1972
8/26/1972,233,"Rio Grande Below Cochiti Dam, NM",1972
8/27/1972,306,"Rio Grande Below Cochiti Dam, NM",1972
8/28/1972,253,"Rio Grande Below Cochiti Dam, NM",1972
8/29/1972,259,"Rio Grande Below Cochiti Dam, NM",1972
8/30/1972,323,"Rio Grande Below Cochiti Dam, NM",1972
8/31/1972,267,"Rio Grande Below Cochiti Dam, NM",1972
9/1/1972,285,"Rio Grande Below Cochiti Dam, NM",1972
9/2/1972,345,"Rio Grande Below Cochiti Dam, NM",1972
9/3/1972,362,"Rio Grande Below Cochiti Dam, NM",1972
9/4/1972,402,"Rio Grande Below Cochiti Dam, NM",1972
9/5/1972,351,"Rio Grande Below Cochiti Dam, NM",1972
9/6/1972,329,"Rio Grande Below Cochiti Dam, NM",1972
9/7/1972,287,"Rio Grande Below Cochiti Dam, NM",1972
9/8/1972,267,"Rio Grande Below Cochiti Dam, NM",1972
9/9/1972,383,"Rio Grande Below Cochiti Dam, NM",1972
9/10/1972,914,"Rio Grande Below Cochiti Dam, NM",1972
9/11/1972,587,"Rio Grande Below Cochiti Dam, NM",1972
9/12/1972,471,"Rio Grande Below Cochiti Dam, NM",1972
9/13/1972,450,"Rio Grande Below Cochiti Dam, NM",1972
9/14/1972,760,"Rio Grande Below Cochiti Dam, NM",1972
9/15/1972,623,"Rio Grande Below Cochiti Dam, NM",1972
9/16/1972,512,"Rio Grande Below Cochiti Dam, NM",1972
9/17/1972,481,"Rio Grande Below Cochiti Dam, NM",1972
9/18/1972,453,"Rio Grande Below Cochiti Dam, NM",1972
9/19/1972,404,"Rio Grande Below Cochiti Dam, NM",1972
9/20/1972,398,"Rio Grande Below Cochiti Dam, NM",1972
9/21/1972,363,"Rio Grande Below Cochiti Dam, NM",1972
9/22/1972,377,"Rio Grande Below Cochiti Dam, NM",1972
9/23/1972,434,"Rio Grande Below Cochiti Dam, NM",1972
9/24/1972,548,"Rio Grande Below Cochiti Dam, NM",1972
9/25/1972,371,"Rio Grande Below Cochiti Dam, NM",1972
9/26/1972,231,"Rio Grande Below Cochiti Dam, NM",1972
9/27/1972,201,"Rio Grande Below Cochiti Dam, NM",1972
9/28/1972,189,"Rio Grande Below Cochiti Dam, NM",1972
9/29/1972,195,"Rio Grande Below Cochiti Dam, NM",1972
9/30/1972,193,"Rio Grande Below Cochiti Dam, NM",1972
10/1/1972,190,"Rio Grande Below Cochiti Dam, NM",1972
10/2/1972,203,"Rio Grande Below Cochiti Dam, NM",1972
10/3/1972,159,"Rio Grande Below Cochiti Dam, NM",1972
10/4/1972,159,"Rio Grande Below Cochiti Dam, NM",1972
10/5/1972,154,"Rio Grande Below Cochiti Dam, NM",1972
10/6/1972,158,"Rio Grande Below Cochiti Dam, NM",1972
10/7/1972,174,"Rio Grande Below Cochiti Dam, NM",1972
10/8/1972,219,"Rio Grande Below Cochiti Dam, NM",1972
10/9/1972,328,"Rio Grande Below Cochiti Dam, NM",1972
10/10/1972,279,"Rio Grande Below Cochiti Dam, NM",1972
10/11/1972,389,"Rio Grande Below Cochiti Dam, NM",1972
10/12/1972,354,"Rio Grande Below Cochiti Dam, NM",1972
10/13/1972,369,"Rio Grande Below Cochiti Dam, NM",1972
10/14/1972,347,"Rio Grande Below Cochiti Dam, NM",1972
10/15/1972,417,"Rio Grande Below Cochiti Dam, NM",1972
10/16/1972,590,"Rio Grande Below Cochiti Dam, NM",1972
10/17/1972,480,"Rio Grande Below Cochiti Dam, NM",1972
10/18/1972,728,"Rio Grande Below Cochiti Dam, NM",1972
10/19/1972,970,"Rio Grande Below Cochiti Dam, NM",1972
10/20/1972,850,"Rio Grande Below Cochiti Dam, NM",1972
10/21/1972,1350,"Rio Grande Below Cochiti Dam, NM",1972
10/22/1972,1510,"Rio Grande Below Cochiti Dam, NM",1972
10/23/1972,1220,"Rio Grande Below Cochiti Dam, NM",1972
10/24/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
10/25/1972,901,"Rio Grande Below Cochiti Dam, NM",1972
10/26/1972,891,"Rio Grande Below Cochiti Dam, NM",1972
10/27/1972,809,"Rio Grande Below Cochiti Dam, NM",1972
10/28/1972,775,"Rio Grande Below Cochiti Dam, NM",1972
10/29/1972,867,"Rio Grande Below Cochiti Dam, NM",1972
10/30/1972,853,"Rio Grande Below Cochiti Dam, NM",1972
10/31/1972,1020,"Rio Grande Below Cochiti Dam, NM",1972
11/1/1972,1090,"Rio Grande Below Cochiti Dam, NM",1972
11/2/1972,1170,"Rio Grande Below Cochiti Dam, NM",1972
11/3/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
11/4/1972,1080,"Rio Grande Below Cochiti Dam, NM",1972
11/5/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
11/6/1972,1180,"Rio Grande Below Cochiti Dam, NM",1972
11/7/1972,1340,"Rio Grande Below Cochiti Dam, NM",1972
11/8/1972,1230,"Rio Grande Below Cochiti Dam, NM",1972
11/9/1972,1160,"Rio Grande Below Cochiti Dam, NM",1972
11/10/1972,1150,"Rio Grande Below Cochiti Dam, NM",1972
11/11/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
11/12/1972,940,"Rio Grande Below Cochiti Dam, NM",1972
11/13/1972,1000,"Rio Grande Below Cochiti Dam, NM",1972
11/14/1972,920,"Rio Grande Below Cochiti Dam, NM",1972
11/15/1972,1090,"Rio Grande Below Cochiti Dam, NM",1972
11/16/1972,1110,"Rio Grande Below Cochiti Dam, NM",1972
11/17/1972,1000,"Rio Grande Below Cochiti Dam, NM",1972
11/18/1972,1050,"Rio Grande Below Cochiti Dam, NM",1972
11/19/1972,970,"Rio Grande Below Cochiti Dam, NM",1972
11/20/1972,1020,"Rio Grande Below Cochiti Dam, NM",1972
11/21/1972,940,"Rio Grande Below Cochiti Dam, NM",1972
11/22/1972,1060,"Rio Grande Below Cochiti Dam, NM",1972
11/23/1972,910,"Rio Grande Below Cochiti Dam, NM",1972
11/24/1972,960,"Rio Grande Below Cochiti Dam, NM",1972
11/25/1972,842,"Rio Grande Below Cochiti Dam, NM",1972
11/26/1972,673,"Rio Grande Below Cochiti Dam, NM",1972
11/27/1972,767,"Rio Grande Below Cochiti Dam, NM",1972
11/28/1972,776,"Rio Grande Below Cochiti Dam, NM",1972
11/29/1972,759,"Rio Grande Below Cochiti Dam, NM",1972
11/30/1972,750,"Rio Grande Below Cochiti Dam, NM",1972
12/1/1972,750,"Rio Grande Below Cochiti Dam, NM",1972
12/2/1972,681,"Rio Grande Below Cochiti Dam, NM",1972
12/3/1972,776,"Rio Grande Below Cochiti Dam, NM",1972
12/4/1972,741,"Rio Grande Below Cochiti Dam, NM",1972
12/5/1972,795,"Rio Grande Below Cochiti Dam, NM",1972
12/6/1972,741,"Rio Grande Below Cochiti Dam, NM",1972
12/7/1972,741,"Rio Grande Below Cochiti Dam, NM",1972
12/8/1972,698,"Rio Grande Below Cochiti Dam, NM",1972
12/9/1972,681,"Rio Grande Below Cochiti Dam, NM",1972
12/10/1972,681,"Rio Grande Below Cochiti Dam, NM",1972
12/11/1972,705,"Rio Grande Below Cochiti Dam, NM",1972
12/12/1972,789,"Rio Grande Below Cochiti Dam, NM",1972
12/13/1972,788,"Rio Grande Below Cochiti Dam, NM",1972
12/14/1972,674,"Rio Grande Below Cochiti Dam, NM",1972
12/15/1972,662,"Rio Grande Below Cochiti Dam, NM",1972
12/16/1972,634,"Rio Grande Below Cochiti Dam, NM",1972
12/17/1972,593,"Rio Grande Below Cochiti Dam, NM",1972
12/18/1972,719,"Rio Grande Below Cochiti Dam, NM",1972
12/19/1972,750,"Rio Grande Below Cochiti Dam, NM",1972
12/20/1972,665,"Rio Grande Below Cochiti Dam, NM",1972
12/21/1972,701,"Rio Grande Below Cochiti Dam, NM",1972
12/22/1972,730,"Rio Grande Below Cochiti Dam, NM",1972
12/23/1972,686,"Rio Grande Below Cochiti Dam, NM",1972
12/24/1972,664,"Rio Grande Below Cochiti Dam, NM",1972
12/25/1972,726,"Rio Grande Below Cochiti Dam, NM",1972
12/26/1972,706,"Rio Grande Below Cochiti Dam, NM",1972
12/27/1972,693,"Rio Grande Below Cochiti Dam, NM",1972
12/28/1972,710,"Rio Grande Below Cochiti Dam, NM",1972
12/29/1972,770,"Rio Grande Below Cochiti Dam, NM",1972
12/30/1972,762,"Rio Grande Below Cochiti Dam, NM",1972
12/31/1972,681,"Rio Grande Below Cochiti Dam, NM",1972
1/1/1973,651,"Rio Grande Below Cochiti Dam, NM",1973
1/2/1973,666,"Rio Grande Below Cochiti Dam, NM",1973
1/3/1973,628,"Rio Grande Below Cochiti Dam, NM",1973
1/4/1973,755,"Rio Grande Below Cochiti Dam, NM",1973
1/5/1973,729,"Rio Grande Below Cochiti Dam, NM",1973
1/6/1973,751,"Rio Grande Below Cochiti Dam, NM",1973
1/7/1973,697,"Rio Grande Below Cochiti Dam, NM",1973
