Date & Time,Flow (cfs),Location,Year,,,
3/1/1928,1020,"Rio Grande at San Felipe, NM",1928,,,
3/2/1928,1100,"Rio Grande at San Felipe, NM",1928,,,
3/3/1928,1140,"Rio Grande at San Felipe, NM",1928,,,
3/4/1928,1260,"Rio Grande at San Felipe, NM",1928,,,
3/5/1928,1360,"Rio Grande at San Felipe, NM",1928,,,
3/6/1928,1590,"Rio Grande at San Felipe, NM",1928,,,
3/7/1928,1500,"Rio Grande at San Felipe, NM",1928,,,
3/8/1928,1440,"Rio Grande at San Felipe, NM",1928,,,
3/9/1928,1520,"Rio Grande at San Felipe, NM",1928,,,
3/10/1928,1590,"Rio Grande at San Felipe, NM",1928,,,
3/11/1928,1670,"Rio Grande at San Felipe, NM",1928,,,
3/12/1928,1480,"Rio Grande at San Felipe, NM",1928,,,
3/13/1928,1300,"Rio Grande at San Felipe, NM",1928,,,
3/14/1928,1460,"Rio Grande at San Felipe, NM",1928,,,
3/15/1928,1580,"Rio Grande at San Felipe, NM",1928,,,
3/16/1928,1350,"Rio Grande at San Felipe, NM",1928,,,
3/17/1928,1380,"Rio Grande at San Felipe, NM",1928,,,
3/18/1928,1260,"Rio Grande at San Felipe, NM",1928,,,
3/19/1928,1280,"Rio Grande at San Felipe, NM",1928,,,
3/20/1928,1340,"Rio Grande at San Felipe, NM",1928,,,
3/21/1928,1260,"Rio Grande at San Felipe, NM",1928,,,
3/22/1928,1360,"Rio Grande at San Felipe, NM",1928,,,
3/23/1928,1640,"Rio Grande at San Felipe, NM",1928,,,
3/24/1928,1670,"Rio Grande at San Felipe, NM",1928,,,
3/25/1928,1950,"Rio Grande at San Felipe, NM",1928,,,
3/26/1928,1970,"Rio Grande at San Felipe, NM",1928,,,
3/27/1928,2030,"Rio Grande at San Felipe, NM",1928,,,
3/28/1928,2090,"Rio Grande at San Felipe, NM",1928,,,
3/29/1928,2230,"Rio Grande at San Felipe, NM",1928,,,
3/30/1928,2250,"Rio Grande at San Felipe, NM",1928,,,
3/31/1928,2050,"Rio Grande at San Felipe, NM",1928,,,
4/1/1928,2010,"Rio Grande at San Felipe, NM",1928,,,
4/2/1928,1760,"Rio Grande at San Felipe, NM",1928,,,
4/3/1928,1870,"Rio Grande at San Felipe, NM",1928,,,
4/4/1928,1930,"Rio Grande at San Felipe, NM",1928,,,
4/5/1928,1950,"Rio Grande at San Felipe, NM",1928,,,
4/6/1928,1780,"Rio Grande at San Felipe, NM",1928,,,
4/7/1928,1620,"Rio Grande at San Felipe, NM",1928,,,
4/8/1928,1540,"Rio Grande at San Felipe, NM",1928,,,
4/9/1928,1460,"Rio Grande at San Felipe, NM",1928,,,
4/10/1928,1380,"Rio Grande at San Felipe, NM",1928,,,
4/11/1928,1300,"Rio Grande at San Felipe, NM",1928,,,
4/12/1928,1220,"Rio Grande at San Felipe, NM",1928,,,
4/13/1928,1140,"Rio Grande at San Felipe, NM",1928,,,
4/14/1928,1080,"Rio Grande at San Felipe, NM",1928,,,
4/15/1928,1040,"Rio Grande at San Felipe, NM",1928,,,
4/16/1928,1140,"Rio Grande at San Felipe, NM",1928,,,
4/17/1928,1210,"Rio Grande at San Felipe, NM",1928,,,
4/18/1928,1380,"Rio Grande at San Felipe, NM",1928,,,
4/19/1928,1360,"Rio Grande at San Felipe, NM",1928,,,
4/20/1928,1440,"Rio Grande at San Felipe, NM",1928,,,
4/21/1928,1580,"Rio Grande at San Felipe, NM",1928,,,
4/22/1928,1510,"Rio Grande at San Felipe, NM",1928,,,
4/23/1928,1480,"Rio Grande at San Felipe, NM",1928,,,
4/24/1928,1590,"Rio Grande at San Felipe, NM",1928,,,
4/25/1928,1590,"Rio Grande at San Felipe, NM",1928,,,
4/26/1928,1740,"Rio Grande at San Felipe, NM",1928,,,
4/27/1928,1760,"Rio Grande at San Felipe, NM",1928,,,
4/28/1928,2350,"Rio Grande at San Felipe, NM",1928,,,
4/29/1928,3030,"Rio Grande at San Felipe, NM",1928,,,
4/30/1928,3560,"Rio Grande at San Felipe, NM",1928,,,
5/1/1928,5350,"Rio Grande at San Felipe, NM",1928,,,
5/2/1928,5980,"Rio Grande at San Felipe, NM",1928,,,
5/3/1928,7510,"Rio Grande at San Felipe, NM",1928,,,
5/4/1928,7360,"Rio Grande at San Felipe, NM",1928,,,
5/5/1928,5530,"Rio Grande at San Felipe, NM",1928,,,
5/6/1928,5260,"Rio Grande at San Felipe, NM",1928,,,
5/7/1928,5950,"Rio Grande at San Felipe, NM",1928,,,
5/8/1928,6190,"Rio Grande at San Felipe, NM",1928,,,
5/9/1928,6400,"Rio Grande at San Felipe, NM",1928,,,
5/10/1928,6820,"Rio Grande at San Felipe, NM",1928,,,
5/11/1928,6880,"Rio Grande at San Felipe, NM",1928,,,
5/12/1928,6820,"Rio Grande at San Felipe, NM",1928,,,
5/13/1928,6100,"Rio Grande at San Felipe, NM",1928,,,
5/14/1928,5890,"Rio Grande at San Felipe, NM",1928,,,
5/15/1928,5260,"Rio Grande at San Felipe, NM",1928,,,
5/16/1928,4820,"Rio Grande at San Felipe, NM",1928,,,
5/17/1928,4700,"Rio Grande at San Felipe, NM",1928,,,
5/18/1928,4590,"Rio Grande at San Felipe, NM",1928,,,
5/19/1928,4510,"Rio Grande at San Felipe, NM",1928,,,
5/20/1928,4330,"Rio Grande at San Felipe, NM",1928,,,
5/21/1928,4570,"Rio Grande at San Felipe, NM",1928,,,
5/22/1928,4310,"Rio Grande at San Felipe, NM",1928,,,
5/23/1928,4310,"Rio Grande at San Felipe, NM",1928,,,
5/24/1928,4290,"Rio Grande at San Felipe, NM",1928,,,
5/25/1928,4130,"Rio Grande at San Felipe, NM",1928,,,
5/26/1928,5140,"Rio Grande at San Felipe, NM",1928,,,
5/27/1928,5550,"Rio Grande at San Felipe, NM",1928,,,
5/28/1928,5940,"Rio Grande at San Felipe, NM",1928,,,
5/29/1928,6130,"Rio Grande at San Felipe, NM",1928,,,
5/30/1928,6310,"Rio Grande at San Felipe, NM",1928,,,
5/31/1928,6430,"Rio Grande at San Felipe, NM",1928,,,
6/1/1928,6770,"Rio Grande at San Felipe, NM",1928,,,
6/2/1928,6820,"Rio Grande at San Felipe, NM",1928,,,
6/3/1928,6910,"Rio Grande at San Felipe, NM",1928,,,
6/4/1928,6770,"Rio Grande at San Felipe, NM",1928,,,
6/5/1928,6070,"Rio Grande at San Felipe, NM",1928,,,
6/6/1928,5140,"Rio Grande at San Felipe, NM",1928,,,
6/7/1928,4230,"Rio Grande at San Felipe, NM",1928,,,
6/8/1928,3640,"Rio Grande at San Felipe, NM",1928,,,
6/9/1928,3100,"Rio Grande at San Felipe, NM",1928,,,
6/10/1928,2940,"Rio Grande at San Felipe, NM",1928,,,
6/11/1928,2790,"Rio Grande at San Felipe, NM",1928,,,
6/12/1928,2680,"Rio Grande at San Felipe, NM",1928,,,
6/13/1928,2250,"Rio Grande at San Felipe, NM",1928,,,
6/14/1928,1990,"Rio Grande at San Felipe, NM",1928,,,
6/15/1928,1670,"Rio Grande at San Felipe, NM",1928,,,
6/16/1928,1360,"Rio Grande at San Felipe, NM",1928,,,
6/17/1928,1170,"Rio Grande at San Felipe, NM",1928,,,
6/18/1928,1070,"Rio Grande at San Felipe, NM",1928,,,
6/19/1928,969,"Rio Grande at San Felipe, NM",1928,,,
6/20/1928,969,"Rio Grande at San Felipe, NM",1928,,,
6/21/1928,879,"Rio Grande at San Felipe, NM",1928,,,
6/22/1928,791,"Rio Grande at San Felipe, NM",1928,,,
6/23/1928,720,"Rio Grande at San Felipe, NM",1928,,,
6/24/1928,651,"Rio Grande at San Felipe, NM",1928,,,
6/25/1928,651,"Rio Grande at San Felipe, NM",1928,,,
6/26/1928,578,"Rio Grande at San Felipe, NM",1928,,,
6/27/1928,486,"Rio Grande at San Felipe, NM",1928,,,
6/28/1928,410,"Rio Grande at San Felipe, NM",1928,,,
6/29/1928,388,"Rio Grande at San Felipe, NM",1928,,,
6/30/1928,320,"Rio Grande at San Felipe, NM",1928,,,
7/1/1928,283,"Rio Grande at San Felipe, NM",1928,,,
7/2/1928,253,"Rio Grande at San Felipe, NM",1928,,,
7/3/1928,220,"Rio Grande at San Felipe, NM",1928,,,
7/4/1928,220,"Rio Grande at San Felipe, NM",1928,,,
7/5/1928,195,"Rio Grande at San Felipe, NM",1928,,,
7/6/1928,153,"Rio Grande at San Felipe, NM",1928,,,
7/7/1928,144,"Rio Grande at San Felipe, NM",1928,,,
7/8/1928,158,"Rio Grande at San Felipe, NM",1928,,,
7/9/1928,162,"Rio Grande at San Felipe, NM",1928,,,
7/10/1928,167,"Rio Grande at San Felipe, NM",1928,,,
7/11/1928,144,"Rio Grande at San Felipe, NM",1928,,,
7/12/1928,131,"Rio Grande at San Felipe, NM",1928,,,
7/13/1928,131,"Rio Grande at San Felipe, NM",1928,,,
7/14/1928,131,"Rio Grande at San Felipe, NM",1928,,,
7/15/1928,144,"Rio Grande at San Felipe, NM",1928,,,
7/16/1928,140,"Rio Grande at San Felipe, NM",1928,,,
7/17/1928,136,"Rio Grande at San Felipe, NM",1928,,,
7/18/1928,205,"Rio Grande at San Felipe, NM",1928,,,
7/19/1928,236,"Rio Grande at San Felipe, NM",1928,,,
7/20/1928,210,"Rio Grande at San Felipe, NM",1928,,,
7/21/1928,277,"Rio Grande at San Felipe, NM",1928,,,
7/22/1928,388,"Rio Grande at San Felipe, NM",1928,,,
7/23/1928,455,"Rio Grande at San Felipe, NM",1928,,,
7/24/1928,641,"Rio Grande at San Felipe, NM",1928,,,
7/25/1928,518,"Rio Grande at San Felipe, NM",1928,,,
7/26/1928,510,"Rio Grande at San Felipe, NM",1928,,,
7/27/1928,432,"Rio Grande at San Felipe, NM",1928,,,
7/28/1928,494,"Rio Grande at San Felipe, NM",1928,,,
7/29/1928,710,"Rio Grande at San Felipe, NM",1928,,,
7/30/1928,760,"Rio Grande at San Felipe, NM",1928,,,
7/31/1928,846,"Rio Grande at San Felipe, NM",1928,,,
8/1/1928,600,"Rio Grande at San Felipe, NM",1928,,,
8/2/1928,500,"Rio Grande at San Felipe, NM",1928,,,
8/3/1928,1000,"Rio Grande at San Felipe, NM",1928,,,
8/4/1928,5000,"Rio Grande at San Felipe, NM",1928,,,
8/5/1928,800,"Rio Grande at San Felipe, NM",1928,,,
8/6/1928,500,"Rio Grande at San Felipe, NM",1928,,,
8/7/1928,350,"Rio Grande at San Felipe, NM",1928,,,
8/8/1928,300,"Rio Grande at San Felipe, NM",1928,,,
8/9/1928,300,"Rio Grande at San Felipe, NM",1928,,,
8/10/1928,350,"Rio Grande at San Felipe, NM",1928,,,
8/11/1928,350,"Rio Grande at San Felipe, NM",1928,,,
8/12/1928,400,"Rio Grande at San Felipe, NM",1928,,,
8/13/1928,600,"Rio Grande at San Felipe, NM",1928,,,
8/14/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/15/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/16/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/17/1928,730,"Rio Grande at San Felipe, NM",1928,,,
8/18/1928,518,"Rio Grande at San Felipe, NM",1928,,,
8/19/1928,381,"Rio Grande at San Felipe, NM",1928,,,
8/20/1928,320,"Rio Grande at San Felipe, NM",1928,,,
8/21/1928,283,"Rio Grande at San Felipe, NM",1928,,,
8/22/1928,400,"Rio Grande at San Felipe, NM",1928,,,
8/23/1928,600,"Rio Grande at San Felipe, NM",1928,,,
8/24/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/25/1928,600,"Rio Grande at San Felipe, NM",1928,,,
8/26/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/27/1928,620,"Rio Grande at San Felipe, NM",1928,,,
8/28/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/29/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/30/1928,700,"Rio Grande at San Felipe, NM",1928,,,
8/31/1928,700,"Rio Grande at San Felipe, NM",1928,,,
9/1/1928,740,"Rio Grande at San Felipe, NM",1928,,,
9/2/1928,560,"Rio Grande at San Felipe, NM",1928,,,
9/3/1928,463,"Rio Grande at San Felipe, NM",1928,,,
9/4/1928,381,"Rio Grande at San Felipe, NM",1928,,,
9/5/1928,307,"Rio Grande at San Felipe, NM",1928,,,
9/6/1928,440,"Rio Grande at San Felipe, NM",1928,,,
9/7/1928,289,"Rio Grande at San Felipe, NM",1928,,,
9/8/1928,307,"Rio Grande at San Felipe, NM",1928,,,
9/9/1928,320,"Rio Grande at San Felipe, NM",1928,,,
9/10/1928,289,"Rio Grande at San Felipe, NM",1928,,,
9/11/1928,200,"Rio Grande at San Felipe, NM",1928,,,
9/12/1928,167,"Rio Grande at San Felipe, NM",1928,,,
9/13/1928,190,"Rio Grande at San Felipe, NM",1928,,,
9/14/1928,158,"Rio Grande at San Felipe, NM",1928,,,
9/15/1928,162,"Rio Grande at San Felipe, NM",1928,,,
9/16/1928,185,"Rio Grande at San Felipe, NM",1928,,,
9/17/1928,181,"Rio Grande at San Felipe, NM",1928,,,
9/18/1928,200,"Rio Grande at San Felipe, NM",1928,,,
9/19/1928,220,"Rio Grande at San Felipe, NM",1928,,,
9/20/1928,205,"Rio Grande at San Felipe, NM",1928,,,
9/21/1928,195,"Rio Grande at San Felipe, NM",1928,,,
9/22/1928,200,"Rio Grande at San Felipe, NM",1928,,,
9/23/1928,205,"Rio Grande at San Felipe, NM",1928,,,
9/24/1928,205,"Rio Grande at San Felipe, NM",1928,,,
9/25/1928,225,"Rio Grande at San Felipe, NM",1928,,,
9/26/1928,220,"Rio Grande at San Felipe, NM",1928,,,
9/27/1928,220,"Rio Grande at San Felipe, NM",1928,,,
9/28/1928,231,"Rio Grande at San Felipe, NM",1928,,,
9/29/1928,215,"Rio Grande at San Felipe, NM",1928,,,
9/30/1928,195,"Rio Grande at San Felipe, NM",1928,,,
10/1/1928,190,"Rio Grande at San Felipe, NM",1928,,,
10/2/1928,253,"Rio Grande at San Felipe, NM",1928,,,
10/3/1928,231,"Rio Grande at San Felipe, NM",1928,,,
10/4/1928,231,"Rio Grande at San Felipe, NM",1928,,,
10/5/1928,242,"Rio Grande at San Felipe, NM",1928,,,
10/6/1928,247,"Rio Grande at San Felipe, NM",1928,,,
10/7/1928,242,"Rio Grande at San Felipe, NM",1928,,,
10/8/1928,242,"Rio Grande at San Felipe, NM",1928,,,
10/9/1928,271,"Rio Grande at San Felipe, NM",1928,,,
10/10/1928,265,"Rio Grande at San Felipe, NM",1928,,,
10/11/1928,313,"Rio Grande at San Felipe, NM",1928,,,
10/12/1928,339,"Rio Grande at San Felipe, NM",1928,,,
10/13/1928,353,"Rio Grande at San Felipe, NM",1928,,,
10/14/1928,367,"Rio Grande at San Felipe, NM",1928,,,
10/15/1928,425,"Rio Grande at San Felipe, NM",1928,,,
10/16/1928,381,"Rio Grande at San Felipe, NM",1928,,,
10/17/1928,417,"Rio Grande at San Felipe, NM",1928,,,
10/18/1928,425,"Rio Grande at San Felipe, NM",1928,,,
10/19/1928,440,"Rio Grande at San Felipe, NM",1928,,,
10/20/1928,388,"Rio Grande at San Felipe, NM",1928,,,
10/21/1928,417,"Rio Grande at San Felipe, NM",1928,,,
10/22/1928,425,"Rio Grande at San Felipe, NM",1928,,,
10/23/1928,432,"Rio Grande at San Felipe, NM",1928,,,
10/24/1928,410,"Rio Grande at San Felipe, NM",1928,,,
10/25/1928,395,"Rio Grande at San Felipe, NM",1928,,,
10/26/1928,403,"Rio Grande at San Felipe, NM",1928,,,
10/27/1928,388,"Rio Grande at San Felipe, NM",1928,,,
10/28/1928,410,"Rio Grande at San Felipe, NM",1928,,,
10/29/1928,403,"Rio Grande at San Felipe, NM",1928,,,
10/30/1928,395,"Rio Grande at San Felipe, NM",1928,,,
10/31/1928,417,"Rio Grande at San Felipe, NM",1928,,,
11/1/1928,440,"Rio Grande at San Felipe, NM",1928,,,
11/2/1928,470,"Rio Grande at San Felipe, NM",1928,,,
11/3/1928,455,"Rio Grande at San Felipe, NM",1928,,,
11/4/1928,463,"Rio Grande at San Felipe, NM",1928,,,
11/5/1928,455,"Rio Grande at San Felipe, NM",1928,,,
11/6/1928,478,"Rio Grande at San Felipe, NM",1928,,,
11/7/1928,486,"Rio Grande at San Felipe, NM",1928,,,
11/8/1928,478,"Rio Grande at San Felipe, NM",1928,,,
11/9/1928,455,"Rio Grande at San Felipe, NM",1928,,,
11/10/1928,447,"Rio Grande at San Felipe, NM",1928,,,
11/11/1928,455,"Rio Grande at San Felipe, NM",1928,,,
11/12/1928,478,"Rio Grande at San Felipe, NM",1928,,,
11/13/1928,486,"Rio Grande at San Felipe, NM",1928,,,
11/14/1928,526,"Rio Grande at San Felipe, NM",1928,,,
11/15/1928,569,"Rio Grande at San Felipe, NM",1928,,,
11/16/1928,651,"Rio Grande at San Felipe, NM",1928,,,
11/17/1928,680,"Rio Grande at San Felipe, NM",1928,,,
11/18/1928,690,"Rio Grande at San Felipe, NM",1928,,,
11/19/1928,700,"Rio Grande at San Felipe, NM",1928,,,
11/20/1928,670,"Rio Grande at San Felipe, NM",1928,,,
11/21/1928,670,"Rio Grande at San Felipe, NM",1928,,,
11/22/1928,670,"Rio Grande at San Felipe, NM",1928,,,
11/23/1928,569,"Rio Grande at San Felipe, NM",1928,,,
11/24/1928,632,"Rio Grande at San Felipe, NM",1928,,,
11/25/1928,740,"Rio Grande at San Felipe, NM",1928,,,
11/26/1928,791,"Rio Grande at San Felipe, NM",1928,,,
11/27/1928,824,"Rio Grande at San Felipe, NM",1928,,,
11/28/1928,846,"Rio Grande at San Felipe, NM",1928,,,
11/29/1928,824,"Rio Grande at San Felipe, NM",1928,,,
11/30/1928,700,"Rio Grande at San Felipe, NM",1928,,,
12/1/1928,569,"Rio Grande at San Felipe, NM",1928,,,
12/2/1928,515,"Rio Grande at San Felipe, NM",1928,,,
12/3/1928,463,"Rio Grande at San Felipe, NM",1928,,,
12/4/1928,543,"Rio Grande at San Felipe, NM",1928,,,
12/5/1928,578,"Rio Grande at San Felipe, NM",1928,,,
12/6/1928,605,"Rio Grande at San Felipe, NM",1928,,,
12/7/1928,602,"Rio Grande at San Felipe, NM",1928,,,
12/8/1928,599,"Rio Grande at San Felipe, NM",1928,,,
12/9/1928,596,"Rio Grande at San Felipe, NM",1928,,,
12/10/1928,623,"Rio Grande at San Felipe, NM",1928,,,
12/11/1928,623,"Rio Grande at San Felipe, NM",1928,,,
12/12/1928,623,"Rio Grande at San Felipe, NM",1928,,,
12/13/1928,690,"Rio Grande at San Felipe, NM",1928,,,
12/14/1928,651,"Rio Grande at San Felipe, NM",1928,,,
12/15/1928,596,"Rio Grande at San Felipe, NM",1928,,,
12/16/1928,596,"Rio Grande at San Felipe, NM",1928,,,
12/17/1928,569,"Rio Grande at San Felipe, NM",1928,,,
12/18/1928,494,"Rio Grande at San Felipe, NM",1928,,,
12/19/1928,486,"Rio Grande at San Felipe, NM",1928,,,
12/20/1928,478,"Rio Grande at San Felipe, NM",1928,,,
12/21/1928,510,"Rio Grande at San Felipe, NM",1928,,,
12/22/1928,506,"Rio Grande at San Felipe, NM",1928,,,
12/23/1928,502,"Rio Grande at San Felipe, NM",1928,,,
12/24/1928,502,"Rio Grande at San Felipe, NM",1928,,,
12/25/1928,502,"Rio Grande at San Felipe, NM",1928,,,
12/26/1928,510,"Rio Grande at San Felipe, NM",1928,,,
12/27/1928,578,"Rio Grande at San Felipe, NM",1928,,,
12/28/1928,570,"Rio Grande at San Felipe, NM",1928,,,
12/29/1928,570,"Rio Grande at San Felipe, NM",1928,,,
12/30/1928,570,"Rio Grande at San Felipe, NM",1928,,,
12/31/1928,570,"Rio Grande at San Felipe, NM",1928,,,
3/1/1929,660,"Rio Grande at San Felipe, NM",1929,,,
3/2/1929,672,"Rio Grande at San Felipe, NM",1929,,,
3/3/1929,637,"Rio Grande at San Felipe, NM",1929,,,
3/4/1929,594,"Rio Grande at San Felipe, NM",1929,,,
3/5/1929,574,"Rio Grande at San Felipe, NM",1929,,,
3/6/1929,637,"Rio Grande at San Felipe, NM",1929,,,
3/7/1929,755,"Rio Grande at San Felipe, NM",1929,,,
3/8/1929,924,"Rio Grande at San Felipe, NM",1929,,,
3/9/1929,1180,"Rio Grande at San Felipe, NM",1929,,,
3/10/1929,1150,"Rio Grande at San Felipe, NM",1929,,,
3/11/1929,1200,"Rio Grande at San Felipe, NM",1929,,,
3/12/1929,1300,"Rio Grande at San Felipe, NM",1929,,,
3/13/1929,967,"Rio Grande at San Felipe, NM",1929,,,
3/14/1929,755,"Rio Grande at San Felipe, NM",1929,,,
3/15/1929,821,"Rio Grande at San Felipe, NM",1929,,,
3/16/1929,808,"Rio Grande at San Felipe, NM",1929,,,
3/17/1929,808,"Rio Grande at San Felipe, NM",1929,,,
3/18/1929,821,"Rio Grande at San Felipe, NM",1929,,,
3/19/1929,876,"Rio Grande at San Felipe, NM",1929,,,
3/20/1929,861,"Rio Grande at San Felipe, NM",1929,,,
3/21/1929,782,"Rio Grande at San Felipe, NM",1929,,,
3/22/1929,906,"Rio Grande at San Felipe, NM",1929,,,
3/23/1929,1080,"Rio Grande at San Felipe, NM",1929,,,
3/24/1929,769,"Rio Grande at San Felipe, NM",1929,,,
3/25/1929,808,"Rio Grande at San Felipe, NM",1929,,,
3/26/1929,649,"Rio Grande at San Felipe, NM",1929,,,
3/27/1929,795,"Rio Grande at San Felipe, NM",1929,,,
3/28/1929,1120,"Rio Grande at San Felipe, NM",1929,,,
3/29/1929,1200,"Rio Grande at San Felipe, NM",1929,,,
3/30/1929,1640,"Rio Grande at San Felipe, NM",1929,,,
3/31/1929,1530,"Rio Grande at San Felipe, NM",1929,,,
5/1/1929,2230,"Rio Grande at San Felipe, NM",1929,,,
5/2/1929,2260,"Rio Grande at San Felipe, NM",1929,,,
5/3/1929,1800,"Rio Grande at San Felipe, NM",1929,,,
5/4/1929,2180,"Rio Grande at San Felipe, NM",1929,,,
5/5/1929,2750,"Rio Grande at San Felipe, NM",1929,,,
5/6/1929,3620,"Rio Grande at San Felipe, NM",1929,,,
5/7/1929,4180,"Rio Grande at San Felipe, NM",1929,,,
5/8/1929,4780,"Rio Grande at San Felipe, NM",1929,,,
5/9/1929,5560,"Rio Grande at San Felipe, NM",1929,,,
5/10/1929,5940,"Rio Grande at San Felipe, NM",1929,,,
5/11/1929,6550,"Rio Grande at San Felipe, NM",1929,,,
5/12/1929,6630,"Rio Grande at San Felipe, NM",1929,,,
5/13/1929,4600,"Rio Grande at San Felipe, NM",1929,,,
5/14/1929,3930,"Rio Grande at San Felipe, NM",1929,,,
5/15/1929,3730,"Rio Grande at San Felipe, NM",1929,,,
5/16/1929,4210,"Rio Grande at San Felipe, NM",1929,,,
5/17/1929,5450,"Rio Grande at San Felipe, NM",1929,,,
5/18/1929,6360,"Rio Grande at San Felipe, NM",1929,,,
5/19/1929,6390,"Rio Grande at San Felipe, NM",1929,,,
5/20/1929,5450,"Rio Grande at San Felipe, NM",1929,,,
5/21/1929,7610,"Rio Grande at San Felipe, NM",1929,,,
5/22/1929,10500,"Rio Grande at San Felipe, NM",1929,,,
5/23/1929,8860,"Rio Grande at San Felipe, NM",1929,,,
5/24/1929,8570,"Rio Grande at San Felipe, NM",1929,,,
5/25/1929,8290,"Rio Grande at San Felipe, NM",1929,,,
5/26/1929,7570,"Rio Grande at San Felipe, NM",1929,,,
5/27/1929,7450,"Rio Grande at San Felipe, NM",1929,,,
5/28/1929,7250,"Rio Grande at San Felipe, NM",1929,,,
5/29/1929,6050,"Rio Grande at San Felipe, NM",1929,,,
5/30/1929,5710,"Rio Grande at San Felipe, NM",1929,,,
5/31/1929,5200,"Rio Grande at San Felipe, NM",1929,,,
7/1/1929,1300,"Rio Grande at San Felipe, NM",1929,,,
7/2/1929,1130,"Rio Grande at San Felipe, NM",1929,,,
7/3/1929,808,"Rio Grande at San Felipe, NM",1929,,,
7/4/1929,795,"Rio Grande at San Felipe, NM",1929,,,
7/5/1929,795,"Rio Grande at San Felipe, NM",1929,,,
7/6/1929,695,"Rio Grande at San Felipe, NM",1929,,,
7/7/1929,554,"Rio Grande at San Felipe, NM",1929,,,
7/8/1929,544,"Rio Grande at San Felipe, NM",1929,,,
7/9/1929,564,"Rio Grande at San Felipe, NM",1929,,,
7/10/1929,769,"Rio Grande at San Felipe, NM",1929,,,
7/11/1929,795,"Rio Grande at San Felipe, NM",1929,,,
7/12/1929,835,"Rio Grande at San Felipe, NM",1929,,,
7/13/1929,891,"Rio Grande at San Felipe, NM",1929,,,
7/14/1929,982,"Rio Grande at San Felipe, NM",1929,,,
7/15/1929,755,"Rio Grande at San Felipe, NM",1929,,,
7/16/1929,614,"Rio Grande at San Felipe, NM",1929,,,
7/17/1929,574,"Rio Grande at San Felipe, NM",1929,,,
7/18/1929,649,"Rio Grande at San Felipe, NM",1929,,,
7/19/1929,835,"Rio Grande at San Felipe, NM",1929,,,
7/20/1929,1590,"Rio Grande at San Felipe, NM",1929,,,
7/21/1929,1770,"Rio Grande at San Felipe, NM",1929,,,
7/22/1929,1480,"Rio Grande at San Felipe, NM",1929,,,
7/23/1929,1800,"Rio Grande at San Felipe, NM",1929,,,
7/24/1929,2040,"Rio Grande at San Felipe, NM",1929,,,
7/25/1929,1380,"Rio Grande at San Felipe, NM",1929,,,
7/26/1929,1300,"Rio Grande at San Felipe, NM",1929,,,
7/27/1929,1180,"Rio Grande at San Felipe, NM",1929,,,
7/28/1929,1220,"Rio Grande at San Felipe, NM",1929,,,
7/29/1929,1460,"Rio Grande at San Felipe, NM",1929,,,
7/30/1929,1120,"Rio Grande at San Felipe, NM",1929,,,
7/31/1929,1170,"Rio Grande at San Felipe, NM",1929,,,
8/1/1929,921,"Rio Grande at San Felipe, NM",1929,,,
8/2/1929,1060,"Rio Grande at San Felipe, NM",1929,,,
8/3/1929,1150,"Rio Grande at San Felipe, NM",1929,,,
8/4/1929,808,"Rio Grande at San Felipe, NM",1929,,,
8/5/1929,1440,"Rio Grande at San Felipe, NM",1929,,,
8/6/1929,1570,"Rio Grande at San Felipe, NM",1929,,,
8/7/1929,2520,"Rio Grande at San Felipe, NM",1929,,,
8/8/1929,4740,"Rio Grande at San Felipe, NM",1929,,,
8/9/1929,2850,"Rio Grande at San Felipe, NM",1929,,,
8/10/1929,3330,"Rio Grande at San Felipe, NM",1929,,,
8/11/1929,5790,"Rio Grande at San Felipe, NM",1929,,,
8/12/1929,9560,"Rio Grande at San Felipe, NM",1929,,,
8/13/1929,4560,"Rio Grande at San Felipe, NM",1929,,,
8/14/1929,4910,"Rio Grande at San Felipe, NM",1929,,,
8/15/1929,4910,"Rio Grande at San Felipe, NM",1929,,,
8/16/1929,4250,"Rio Grande at San Felipe, NM",1929,,,
8/17/1929,3860,"Rio Grande at San Felipe, NM",1929,,,
